净值日期,累计净值
2016-04-26,1.0
2016-04-29,1.0
2016-05-06,0.998
2016-05-13,0.994
2016-05-20,0.996
2016-05-27,0.999
2016-06-03,1.013
2016-06-08,1.012
2016-06-17,1.013
2016-06-24,1.013
2016-06-30,1.036
2016-07-01,1.036
2016-07-08,1.054
2016-07-15,1.068
2016-07-21,1.068
2016-07-22,1.061
2016-07-25,1.062
2016-07-26,1.072
2016-07-27,1.046
2016-07-28,1.046
2016-07-29,1.043
2016-08-01,1.034
2016-08-02,1.039
2016-08-03,1.043
2016-08-04,1.047
2016-08-05,1.045
2016-08-08,1.054
2016-08-09,1.06
2016-08-10,1.057
2016-08-11,1.05
2016-08-12,1.06
2016-08-15,1.084
2016-08-16,1.083
2016-08-17,1.083
2016-08-18,1.082
2016-08-19,1.084
2016-08-22,1.076
2016-08-23,1.077
2016-08-24,1.077
2016-08-25,1.073
2016-08-26,1.074
2016-08-29,1.076
2016-08-30,1.078
2016-08-31,1.079
2016-09-01,1.073
2016-09-02,1.071
2016-09-05,1.073
2016-09-06,1.085
2016-09-07,1.086
2016-09-08,1.087
2016-09-09,1.083
2016-09-12,1.063
2016-09-13,1.066
2016-09-14,1.061
2016-09-19,1.07
2016-09-20,1.071
2016-09-21,1.073
2016-09-22,1.079
2016-09-23,1.077
2016-09-26,1.062
2016-09-27,1.067
2016-09-28,1.066
2016-09-29,1.07
2016-09-30,1.074
2016-10-10,1.089
2016-10-11,1.092
2016-10-12,1.091
2016-10-13,1.092
2016-10-14,1.091
2016-10-17,1.084
2016-10-18,1.094
2016-10-19,1.092
2016-10-20,1.095
2016-10-21,1.093
2016-10-24,1.1
2016-10-25,1.101
2016-10-26,1.097
2016-10-27,1.096
2016-10-28,1.092
2016-10-31,1.092
2016-11-01,1.099
2016-11-02,1.093
2016-11-03,1.098
2016-11-04,1.095
2016-11-07,1.093
2016-11-08,1.097
2016-11-09,1.091
2016-11-10,1.102
2016-11-11,1.107
2016-11-14,1.109
2016-11-15,1.112
2016-11-16,1.113
2016-11-17,1.11
2016-11-18,1.107
2016-11-21,1.11
2016-11-22,1.119
2016-11-23,1.12
2016-11-24,1.118
2016-11-25,1.124
2016-11-28,1.126
2016-11-29,1.122
2016-11-30,1.116
2016-12-01,1.123
2016-12-02,1.112
2016-12-05,1.108
2016-12-06,1.107
2016-12-07,1.115
2016-12-08,1.112
2016-12-09,1.111
2016-12-12,1.077
2016-12-13,1.079
2016-12-14,1.073
2016-12-15,1.069
2016-12-16,1.075
2016-12-19,1.074
2016-12-20,1.071
2016-12-21,1.081
2016-12-22,1.081
2016-12-23,1.074
2016-12-26,1.078
2016-12-27,1.081
2016-12-28,1.078
2016-12-29,1.076
2016-12-30,1.082
2016-12-31,1.082
2017-01-03,1.09
2017-01-04,1.1
2017-01-05,1.098
2017-01-06,1.09
2017-01-09,1.095
2017-01-10,1.092
2017-01-11,1.083
2017-01-12,1.074
2017-01-13,1.065
2017-01-16,1.048
2017-01-17,1.056
2017-01-18,1.056
2017-01-19,1.054
2017-01-20,1.067
2017-01-23,1.072
2017-01-24,1.07
2017-01-25,1.075
2017-01-26,1.08
2017-02-03,1.074
2017-02-06,1.082
2017-02-07,1.082
2017-02-08,1.088
2017-02-09,1.092
2017-02-10,1.093
2017-02-13,1.102
2017-02-14,1.102
2017-02-15,1.095
2017-02-16,1.1
2017-02-17,1.092
2017-02-20,1.105
2017-02-21,1.112
2017-02-22,1.117
2017-02-23,1.116
2017-02-24,1.119
2017-02-27,1.112
2017-02-28,1.115
2017-03-01,1.116
2017-03-02,1.113
2017-03-03,1.115
2017-03-06,1.126
2017-03-07,1.129
2017-03-08,1.124
2017-03-09,1.116
2017-03-10,1.119
2017-03-13,1.129
2017-03-14,1.128
2017-03-15,1.128
2017-03-16,1.137
2017-03-17,1.128
2017-03-20,1.128
2017-03-21,1.134
2017-03-22,1.132
2017-03-23,1.135
2017-03-24,1.14
2017-03-27,1.137
2017-03-28,1.133
2017-03-29,1.127
2017-03-30,1.116
2017-03-31,1.122
2017-04-05,1.141
2017-04-06,1.142
2017-04-07,1.144
2017-04-10,1.137
2017-04-11,1.143
2017-04-12,1.137
2017-04-13,1.14
2017-04-14,1.128
2017-04-17,1.124
2017-04-18,1.119
2017-04-19,1.117
2017-04-20,1.12
2017-04-21,1.12
2017-04-24,1.106
2017-04-25,1.109
2017-04-26,1.112
2017-04-27,1.117
2017-04-28,1.114
2017-05-02,1.112
2017-05-03,1.109
2017-05-04,1.104
2017-05-05,1.092
2017-05-08,1.079
2017-05-09,1.085
2017-05-10,1.078
2017-05-11,1.084
2017-05-12,1.087
2017-05-15,1.092
2017-05-16,1.111
2017-05-17,1.11
2017-05-18,1.105
2017-05-19,1.104
2017-05-22,1.097
2017-05-23,1.087
2017-05-24,1.09
2017-05-25,1.1
2017-05-26,1.099
2017-05-31,1.099
2017-06-01,1.089
2017-06-02,1.089
2017-06-05,1.094
2017-06-06,1.102
2017-06-07,1.123
2017-06-08,1.129
2017-06-09,1.134
2017-06-12,1.131
2017-06-13,1.14
2017-06-14,1.131
2017-06-15,1.134
2017-06-16,1.134
2017-06-19,1.143
2017-06-20,1.144
2017-06-21,1.154
2017-06-22,1.145
2017-06-23,1.152
2017-06-26,1.168
2017-06-27,1.17
2017-06-28,1.16
2017-06-29,1.168
2017-06-30,1.172
2017-07-03,1.172
2017-07-04,1.164
2017-07-05,1.177
2017-07-06,1.176
2017-07-07,1.176
2017-07-10,1.168
2017-07-11,1.163
2017-07-12,1.163
2017-07-13,1.162
2017-07-14,1.162
2017-07-17,1.133
2017-07-18,1.135
2017-07-19,1.152
2017-07-20,1.158
2017-07-21,1.156
2017-07-24,1.161
2017-07-25,1.155
2017-07-26,1.15
2017-07-27,1.157
2017-07-28,1.164
2017-07-31,1.171
2017-08-01,1.176
2017-08-02,1.168
2017-08-03,1.162
2017-08-04,1.152
2017-08-07,1.158
2017-08-08,1.16
2017-08-09,1.166
2017-08-10,1.159
2017-08-11,1.141
2017-08-14,1.159
2017-08-15,1.164
2017-08-16,1.165
2017-08-17,1.167
2017-08-18,1.167
2017-08-21,1.172
2017-08-22,1.174
2017-08-23,1.172
2017-08-24,1.163
2017-08-25,1.176
2017-08-28,1.189
2017-08-29,1.19
2017-08-30,1.19
2017-08-31,1.191
2017-09-01,1.195
2017-09-04,1.201
2017-09-05,1.207
2017-09-06,1.208
2017-09-07,1.203
2017-09-08,1.204
2017-09-11,1.211
2017-09-12,1.211
2017-09-13,1.213
2017-09-14,1.208
2017-09-15,1.204
2017-09-18,1.212
2017-09-19,1.207
2017-09-20,1.213
2017-09-21,1.206
2017-09-22,1.204
2017-09-25,1.196
2017-09-26,1.196
2017-09-27,1.204
2017-09-28,1.205
2017-09-29,1.214
2017-10-09,1.227
2017-10-10,1.231
2017-10-11,1.231
2017-10-12,1.231
2017-10-13,1.238
2017-10-16,1.229
2017-10-17,1.23
2017-10-18,1.233
2017-10-19,1.229
2017-10-20,1.234
2017-10-23,1.239
2017-10-24,1.245
2017-10-25,1.251
2017-10-26,1.253
2017-10-27,1.254
2017-10-30,1.246
2017-10-31,1.249
2017-11-01,1.249
2017-11-02,1.243
2017-11-03,1.236
2017-11-06,1.25
2017-11-07,1.258
2017-11-08,1.258
2017-11-09,1.27
2017-11-10,1.283
2017-11-13,1.293
2017-11-14,1.284
2017-11-15,1.268
2017-11-16,1.278
2017-11-17,1.266
2017-11-20,1.283
2017-11-21,1.298
2017-11-22,1.293
2017-11-23,1.254
2017-11-24,1.256
2017-11-27,1.236
2017-11-28,1.245
2017-11-29,1.248
2017-11-30,1.232
2017-12-01,1.237
2017-12-04,1.237
2017-12-05,1.228
2017-12-06,1.228
2017-12-07,1.216
2017-12-08,1.232
2017-12-11,1.255
2017-12-12,1.241
2017-12-13,1.253
2017-12-14,1.253
2017-12-15,1.241
2017-12-18,1.237
2017-12-19,1.257
2017-12-20,1.254
2017-12-21,1.272
2017-12-22,1.267
2017-12-25,1.258
2017-12-26,1.263
2017-12-27,1.247
2017-12-28,1.254
2017-12-29,1.264
2017-12-31,1.264
2018-01-02,1.281
2018-01-03,1.288
2018-01-04,1.29
2018-01-05,1.287
2018-01-08,1.285
2018-01-09,1.289
2018-01-10,1.289
2018-01-11,1.288
2018-01-12,1.29
2018-01-15,1.282
2018-01-16,1.29
2018-01-17,1.285
2018-01-18,1.29
2018-01-19,1.289
2018-01-22,1.306
2018-01-23,1.314
2018-01-24,1.315
2018-01-25,1.307
2018-01-26,1.307
2018-01-29,1.285
2018-01-30,1.278
2018-01-31,1.279
2018-02-01,1.263
2018-02-02,1.275
2018-02-05,1.271
2018-02-06,1.23
2018-02-07,1.201
2018-02-08,1.2
2018-02-09,1.158
2018-02-12,1.188
2018-02-13,1.201
2018-02-14,1.211
2018-02-22,1.24
2018-02-23,1.241
2018-02-26,1.263
2018-02-27,1.247
2018-02-28,1.241
2018-03-01,1.251
2018-03-02,1.238
2018-03-05,1.239
2018-03-06,1.254
2018-03-07,1.245
2018-03-08,1.258
2018-03-09,1.272
2018-03-12,1.284
2018-03-13,1.273
2018-03-14,1.266
2018-03-15,1.272
2018-03-16,1.258
2018-03-19,1.263
2018-03-20,1.269
2018-03-21,1.262
2018-03-22,1.247
2018-03-23,1.207
2018-03-26,1.21
2018-03-27,1.228
2018-03-28,1.209
2018-03-29,1.222
2018-03-30,1.235
2018-04-02,1.23
2018-04-03,1.223
2018-04-04,1.217
2018-04-09,1.215
2018-04-10,1.237
2018-04-11,1.244
2018-04-12,1.233
2018-04-13,1.227
2018-04-16,1.213
2018-04-17,1.187
2018-04-18,1.199
2018-04-19,1.212
2018-04-20,1.192
2018-04-23,1.183
2018-04-24,1.214
2018-04-25,1.214
2018-04-26,1.191
2018-04-27,1.194
2018-05-02,1.2
2018-05-03,1.211
2018-05-04,1.208
2018-05-07,1.233
2018-05-08,1.244
2018-05-09,1.241
2018-05-10,1.247
2018-05-11,1.239
2018-05-14,1.25
2018-05-15,1.258
2018-05-16,1.253
2018-05-17,1.238
2018-05-18,1.247
2018-05-21,1.26
2018-05-22,1.259
2018-05-23,1.244
2018-05-24,1.234
2018-05-25,1.229
2018-05-28,1.24
2018-05-29,1.229
2018-05-30,1.208
2018-05-31,1.235
2018-06-01,1.217
2018-06-04,1.223
2018-06-05,1.243
2018-06-06,1.242
2018-06-07,1.237
2018-06-08,1.228
2018-06-11,1.22
2018-06-12,1.236
2018-06-13,1.225
2018-06-14,1.216
2018-06-15,1.209
2018-06-19,1.166
2018-06-20,1.179
2018-06-21,1.162
2018-06-22,1.176
2018-06-25,1.161
2018-06-26,1.154
2018-06-27,1.13
2018-06-28,1.113
2018-06-29,1.15
2018-06-30,1.15
2018-07-02,1.121
2018-07-03,1.121
2018-07-04,1.104
2018-07-05,1.089
2018-07-06,1.096
2018-07-09,1.132
2018-07-10,1.138
2018-07-11,1.123
2018-07-12,1.15
2018-07-13,1.159
