净值日期,累计净值
2020-01-22,1.0
2020-01-23,1.0
2020-02-07,1.0336
2020-02-14,1.0534
2020-02-21,1.1333
2020-02-24,1.1679
2020-02-25,1.1846
2020-02-26,1.1577
2020-02-27,1.1561
2020-02-28,1.1265
2020-03-02,1.1464
2020-03-03,1.1533
2020-03-04,1.1408
2020-03-05,1.1427
2020-03-06,1.1357
2020-03-09,1.1031
2020-03-10,1.1316
2020-03-11,1.112
2020-03-12,1.0975
2020-03-13,1.0981
2020-03-16,1.0516
2020-03-17,1.0575
2020-03-18,1.041
2020-03-19,1.0569
2020-03-20,1.0585
2020-03-23,1.02
2020-03-24,1.0287
2020-03-25,1.0564
2020-03-26,1.0512
2020-03-27,1.043
2020-03-30,1.0299
2020-03-31,1.0268
2020-04-01,1.0265
2020-04-02,1.0626
2020-04-03,1.0516
2020-04-07,1.0754
2020-04-08,1.0737
2020-04-09,1.0753
2020-04-10,1.0459
2020-04-13,1.0312
2020-04-14,1.057
2020-04-15,1.0559
2020-04-16,1.0621
2020-04-17,1.0739
2020-04-20,1.0863
2020-04-21,1.0796
2020-04-22,1.0858
2020-04-23,1.0769
2020-04-24,1.0615
2020-04-27,1.0621
2020-04-28,1.0754
2020-04-29,1.0726
2020-04-30,1.1048
2020-05-06,1.1314
2020-05-07,1.1277
2020-05-08,1.1312
2020-05-11,1.1282
2020-05-12,1.1385
2020-05-13,1.1381
2020-05-14,1.1313
2020-05-15,1.1387
2020-05-18,1.1296
2020-05-19,1.1508
2020-05-20,1.1388
2020-05-21,1.1269
2020-05-22,1.1039
2020-05-25,1.0985
2020-05-26,1.1177
2020-05-27,1.0986
2020-05-28,1.0966
2020-05-29,1.1056
2020-06-01,1.1285
2020-06-02,1.1255
2020-06-03,1.1211
2020-06-04,1.1206
2020-06-05,1.1295
2020-06-08,1.1227
2020-06-09,1.1306
2020-06-10,1.1405
2020-06-11,1.1461
2020-06-12,1.1399
2020-06-15,1.1331
2020-06-16,1.1459
2020-06-17,1.1514
2020-06-18,1.1615
2020-06-19,1.1771
2020-06-22,1.2019
2020-06-23,1.2252
2020-06-24,1.2324
2020-06-29,1.2357
2020-06-30,1.2641
2020-07-01,1.2689
2020-07-02,1.2632
2020-07-03,1.2723
2020-07-06,1.3196
2020-07-07,1.3629
2020-07-08,1.3895
2020-07-09,1.4345
2020-07-10,1.43
2020-07-13,1.4672
2020-07-14,1.4546
2020-07-15,1.4368
2020-07-16,1.3497
2020-07-17,1.3461
2020-07-20,1.3748
2020-07-21,1.4051
2020-07-22,1.4167
2020-07-23,1.454
2020-07-24,1.378
2020-07-27,1.3892
2020-07-28,1.3871
2020-07-29,1.4401
2020-07-30,1.4518
2020-07-31,1.4637
2020-08-03,1.4855
2020-08-04,1.4814
2020-08-05,1.4847
2020-08-06,1.446
2020-08-07,1.4445
2020-08-10,1.4429
2020-08-11,1.4096
2020-08-12,1.3778
2020-08-13,1.3683
2020-08-14,1.3881
2020-08-17,1.4038
2020-08-18,1.4072
2020-08-19,1.358
2020-08-20,1.3401
2020-08-21,1.3564
2020-08-24,1.3809
2020-08-25,1.3788
2020-08-26,1.3341
2020-08-27,1.3614
2020-08-28,1.3867
2020-08-31,1.3816
2020-09-01,1.4018
2020-09-02,1.3981
2020-09-03,1.384
2020-09-04,1.3885
2020-09-07,1.34
2020-09-08,1.3458
2020-09-09,1.2846
2020-09-10,1.2717
2020-09-11,1.3145
2020-09-14,1.3253
2020-09-15,1.3364
2020-09-16,1.3283
2020-09-17,1.3368
2020-09-18,1.3416
2020-09-21,1.3307
2020-09-22,1.3161
2020-09-23,1.3559
2020-09-24,1.3055
2020-09-25,1.3078
2020-09-28,1.3113
2020-09-29,1.3275
2020-09-30,1.3216
2020-10-09,1.3795
2020-10-12,1.4205
2020-10-13,1.4233
2020-10-14,1.4016
2020-10-15,1.3855
2020-10-16,1.3696
2020-10-19,1.3376
2020-10-20,1.3549
2020-10-21,1.3368
2020-10-22,1.3221
2020-10-23,1.2899
2020-10-26,1.3158
2020-10-27,1.336
2020-10-28,1.3442
2020-10-29,1.3475
2020-10-30,1.3526
2020-11-02,1.3693
2020-11-03,1.3769
2020-11-04,1.3728
2020-11-05,1.4024
2020-11-06,1.3881
2020-11-09,1.4394
2020-11-10,1.4334
2020-11-11,1.3908
2020-11-12,1.3893
2020-11-13,1.3919
2020-11-16,1.3871
2020-11-17,1.3579
2020-11-18,1.3408
2020-11-19,1.3576
2020-11-20,1.3699
2020-11-23,1.3782
2020-11-24,1.3713
2020-11-25,1.3537
2020-11-26,1.3385
2020-11-27,1.3436
2020-11-30,1.3494
2020-12-01,1.3769
2020-12-02,1.374
2020-12-03,1.3723
2020-12-04,1.37
2020-12-07,1.3776
2020-12-08,1.3804
2020-12-09,1.3643
2020-12-10,1.3754
2020-12-11,1.357
2020-12-14,1.3809
2020-12-15,1.395
2020-12-16,1.3958
2020-12-17,1.3979
2020-12-18,1.4146
2020-12-21,1.4688
2020-12-22,1.4369
2020-12-23,1.4804
2020-12-24,1.4813
2020-12-25,1.5137
2020-12-28,1.5098
2020-12-29,1.4849
2020-12-30,1.5169
2020-12-31,1.5391
2021-01-04,1.5939
2021-01-05,1.625
2021-01-06,1.6288
2021-01-07,1.6589
2021-01-08,1.6573
2021-01-11,1.6225
2021-01-12,1.6725
2021-01-13,1.6623
2021-01-14,1.6359
2021-01-15,1.6354
2021-01-18,1.6756
2021-01-19,1.6419
2021-01-20,1.7122
2021-01-21,1.7616
2021-01-22,1.8134
2021-01-25,1.8038
2021-01-26,1.7791
2021-01-27,1.8129
2021-01-28,1.7217
2021-01-29,1.6829
2021-02-01,1.6948
2021-02-02,1.7397
2021-02-03,1.7345
2021-02-04,1.7261
2021-02-05,1.7009
2021-02-08,1.7233
2021-02-09,1.7815
2021-02-10,1.8437
2021-02-18,1.8066
2021-02-19,1.7596
2021-02-22,1.7104
2021-02-23,1.7051
2021-02-24,1.6283
2021-02-25,1.6239
2021-02-26,1.5868
2021-03-01,1.6236
2021-03-02,1.6016
2021-03-03,1.605
2021-03-04,1.5248
2021-03-05,1.5212
2021-03-08,1.4444
2021-03-09,1.3801
2021-03-10,1.3987
2021-03-11,1.4322
2021-03-12,1.4451
2021-03-15,1.3898
2021-03-16,1.4052
2021-03-17,1.4177
2021-03-18,1.4377
2021-03-19,1.396
2021-03-22,1.401
2021-03-23,1.3587
2021-03-24,1.3287
2021-03-25,1.3368
2021-03-26,1.3813
2021-03-29,1.3784
2021-03-30,1.409
2021-03-31,1.3988
2021-04-01,1.4238
2021-04-02,1.4394
2021-04-06,1.4444
2021-04-07,1.4282
2021-04-08,1.4393
2021-04-09,1.4112
2021-04-12,1.3654
2021-04-13,1.3812
2021-04-14,1.4085
2021-04-15,1.4112
2021-04-16,1.4011
2021-04-19,1.4445
2021-04-20,1.4505
2021-04-21,1.4617
2021-04-22,1.4673
2021-04-23,1.4885
2021-04-26,1.4874
2021-04-27,1.4902
2021-04-28,1.5212
2021-04-29,1.5076
2021-04-30,1.5338
2021-05-06,1.5295
2021-05-07,1.4966
2021-05-10,1.5018
2021-05-11,1.4804
2021-05-12,1.4931
2021-05-13,1.4871
2021-05-14,1.5209
2021-05-17,1.5482
2021-05-18,1.5401
2021-05-19,1.5414
2021-05-20,1.5286
2021-05-21,1.5149
2021-05-24,1.5095
2021-05-25,1.5485
2021-05-26,1.5363
2021-05-27,1.5373
2021-05-28,1.522
2021-05-31,1.5461
2021-06-01,1.566
2021-06-02,1.5616
2021-06-03,1.5221
2021-06-04,1.5255
2021-06-07,1.528
2021-06-08,1.5233
2021-06-09,1.5342
2021-06-10,1.5462
2021-06-11,1.5672
2021-06-15,1.5381
2021-06-16,1.493
2021-06-17,1.5045
2021-06-18,1.5233
2021-06-21,1.5159
2021-06-22,1.5209
2021-06-23,1.5375
2021-06-24,1.5421
2021-06-25,1.583
2021-06-28,1.5983
2021-06-29,1.5846
2021-06-30,1.6003
2021-07-01,1.5696
2021-07-02,1.5192
2021-07-05,1.545
2021-07-06,1.5529
2021-07-07,1.5977
2021-07-08,1.6022
2021-07-09,1.6085
2021-07-12,1.6659
2021-07-13,1.6494
2021-07-14,1.6404
2021-07-15,1.6724
2021-07-16,1.6468
2021-07-19,1.6358
2021-07-20,1.6282
2021-07-21,1.6653
2021-07-22,1.6673
2021-07-23,1.6313
2021-07-26,1.5991
2021-07-27,1.5329
2021-07-28,1.5166
2021-07-29,1.5939
2021-07-30,1.6027
2021-08-02,1.6358
2021-08-03,1.6058
2021-08-04,1.65
2021-08-05,1.6489
2021-08-06,1.6405
2021-08-09,1.6264
2021-08-10,1.6264
2021-08-11,1.6201
2021-08-12,1.6335
2021-08-13,1.6276
2021-08-16,1.6089
